species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Rhinoceros unicornis,27.503191,84.551551,1,23.129168,27.85,15.866667,1813.0,477.0,7.0,117.98146,1243.0,35.0,872.0,43.0,10.958333,43.83333,506.39304,33.9,8.9,25.000002,27.633333,16.8,375.0
Rhinoceros unicornis,27.516636,84.540083,1,23.458334,28.2,16.133333,1815.0,487.0,6.0,119.663895,1256.0,33.0,870.0,40.0,11.1,43.873516,509.24112,34.4,9.1,25.300001,27.933332,17.083334,311.0
Rhinoceros unicornis,26.786227,93.503038,1,24.258333,28.75,17.983334,2362.0,431.0,12.0,83.955734,1220.0,63.0,1220.0,66.0,10.25,45.353985,442.37906,32.6,10.0,22.599998,28.75,18.95,76.0
Rhinoceros unicornis,26.741818,93.247017,1,24.358334,28.6,18.333334,2373.0,449.0,11.0,86.962456,1261.0,58.0,1261.0,58.0,10.266666,46.455505,423.73785,32.3,10.2,22.099998,28.6,18.333334,79.0
Rhinoceros unicornis,27.4961,84.324132,1,24.125,28.85,16.75,1860.0,510.0,5.0,122.28371,1308.0,32.0,927.0,38.0,11.366667,44.228275,511.79495,35.3,9.6,25.699999,28.533333,17.65,203.0
Rhinoceros unicornis,27.464869,84.106161,1,23.545834,28.183334,16.366667,1816.0,506.0,5.0,119.0614,1256.0,35.0,918.0,43.0,11.025001,43.9243,498.869,34.4,9.3,25.100002,27.9,17.283333,315.0
Rhinoceros unicornis,27.586022,84.16737,1,24.425,29.1,17.1,2074.0,607.0,6.0,123.27049,1458.0,33.0,1073.0,38.0,11.55,44.594593,507.17355,35.7,9.8,25.900002,28.75,17.966667,149.0
Rhinoceros unicornis,27.509894,84.051754,1,23.754166,28.433334,16.483334,1902.0,545.0,5.0,120.334755,1320.0,34.0,974.0,42.0,10.958333,43.485447,505.0358,34.7,9.5,25.2,28.133333,17.366667,268.0
Rhinoceros unicornis,27.457472,84.193804,1,23.354166,28.016666,16.166666,1785.0,485.0,6.0,118.31171,1231.0,35.0,895.0,43.0,10.891666,43.566666,500.25653,34.2,9.2,25.0,27.733334,17.066666,349.0
Rhinoceros unicornis,27.439443,84.178364,1,23.608334,28.25,16.433334,1784.0,490.0,5.0,119.31265,1236.0,34.0,895.0,42.0,10.983334,43.7583,497.94504,34.5,9.4,25.1,27.95,17.366667,312.0
