species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Hoplobatrachus tigerinus,22.336792,69.538892,1,26.387500762939453,29.81666755676269,21.299999237060547,402.0,179.0,0.0,162.8473358154297,341.0,2.0,235.0,2.0,9.291666984558104,46.227195739746094,343.8758239746094,34.0,13.899999618530272,20.100000381469727,29.166667938232425,25.083332061767575,12.0
Hoplobatrachus tigerinus,26.813016,80.994947,1,25.608333587646484,32.08333206176758,17.166667938232422,977.0,298.0,2.0,131.24501037597656,738.0,24.0,394.0,44.0,12.983333587646484,40.70010757446289,617.1114501953125,40.59999847412109,8.699999809265137,31.89999771118164,29.38333511352539,24.5,110.0
Hoplobatrachus tigerinus,8.84025,76.69929,1,27.545833587646484,29.01666641235352,26.86666679382324,2382.0,485.0,18.0,73.0228271484375,1108.0,95.0,458.0,283.0,7.241666316986084,67.67913055419922,93.4796371459961,33.099998474121094,22.399999618530277,10.69999885559082,27.649999618530277,27.799999237060547,16.0
Hoplobatrachus tigerinus,9.62687,76.425797,1,27.566665649414062,29.183332443237305,26.61666679382324,3023.0,623.0,15.0,85.28079986572266,1629.0,87.0,501.0,1325.0,7.116665840148926,66.51090240478516,104.58431243896484,33.29999923706055,22.600000381469727,10.69999885559082,26.66666603088379,27.91666603088379,5.0
Hoplobatrachus tigerinus,11.610884,92.72516,1,26.712499618530277,27.700000762939453,26.11666679382324,2577.0,395.0,26.0,64.76824951171875,1086.0,109.0,462.0,165.0,6.525000095367432,63.970584869384766,68.56070709228516,32.400001525878906,22.200000762939453,10.200000762939451,26.450000762939453,26.41666603088379,63.0
Hoplobatrachus tigerinus,9.626935,76.426226,1,27.566665649414062,29.183332443237305,26.61666679382324,3023.0,623.0,15.0,85.28079986572266,1629.0,87.0,501.0,1325.0,7.116665840148926,66.51090240478516,104.58431243896484,33.29999923706055,22.600000381469727,10.69999885559082,26.66666603088379,27.91666603088379,5.0
Hoplobatrachus tigerinus,11.509637,92.701277,1,26.45833396911621,27.38333320617676,25.733333587646484,2531.0,383.0,25.0,63.53595352172852,1048.0,111.0,734.0,168.0,6.033333778381348,63.50877380371094,69.1123275756836,31.700000762939453,22.200000762939453,9.5,26.350000381469727,25.96666717529297,45.0
Hoplobatrachus tigerinus,11.509638,92.701337,1,26.45833396911621,27.38333320617676,25.733333587646484,2531.0,383.0,25.0,63.53595352172852,1048.0,111.0,734.0,168.0,6.033333778381348,63.50877380371094,69.1123275756836,31.700000762939453,22.200000762939453,9.5,26.350000381469727,25.96666717529297,45.0
Hoplobatrachus tigerinus,11.509865,92.700713,1,26.45833396911621,27.38333320617676,25.733333587646484,2531.0,383.0,25.0,63.53595352172852,1048.0,111.0,734.0,168.0,6.033333778381348,63.50877380371094,69.1123275756836,31.700000762939453,22.200000762939453,9.5,26.350000381469727,25.96666717529297,45.0
Hoplobatrachus tigerinus,9.784547,76.304119,1,27.44583320617676,29.03333282470703,26.46666717529297,3159.0,681.0,12.0,89.6845474243164,1757.0,78.0,520.0,1757.0,6.574999809265137,65.0990219116211,103.53871154785156,32.79999923706055,22.700000762939453,10.099998474121094,26.46666717529297,27.81666755676269,8.0
Hoplobatrachus tigerinus,13.307787,74.808945,1,27.183334350585938,29.299999237060547,25.983333587646484,4367.0,1471.0,1.0,135.74827575683594,3393.0,6.0,237.0,2799.0,8.916666030883789,60.24774169921875,137.0688934326172,34.70000076293945,19.899999618530277,14.80000114440918,26.149999618530277,27.233333587646484,23.0
Hoplobatrachus tigerinus,25.104816,89.601175,1,25.36666679382324,28.450000762939453,19.600000381469727,2019.0,402.0,5.0,96.5943603515625,1126.0,28.0,1126.0,28.0,9.850000381469728,43.58407211303711,384.5028076171875,34.20000076293945,11.600000381469728,22.600000381469727,28.450000762939453,20.450000762939453,19.0
Hoplobatrachus tigerinus,9.809378,76.300651,1,27.44583320617676,29.03333282470703,26.46666717529297,3155.0,683.0,12.0,90.16673278808594,1760.0,76.0,518.0,1760.0,6.525000095367432,65.25,103.5387191772461,32.79999923706055,22.799999237060547,10.0,26.46666717529297,27.816665649414062,7.0
Hoplobatrachus tigerinus,19.979904,83.183042,1,27.06666755676269,32.56666564941406,21.733333587646484,1396.0,387.0,4.0,121.9810562133789,970.0,27.0,294.0,29.0,11.283332824707031,41.79012680053711,417.5433349609375,40.59999847412109,13.600000381469728,26.999998092651367,27.53333282470703,22.200000762939453,238.0
Hoplobatrachus tigerinus,15.5212,73.900437,1,27.27916717529297,29.03333282470703,26.049999237060547,3064.0,1024.0,0.0,145.28317260742188,2529.0,0.0,92.0,10.0,8.258333206176758,59.4124755859375,127.87525939941406,33.599998474121094,19.700000762939453,13.89999771118164,26.86666679382324,26.583332061767575,4.0
Hoplobatrachus tigerinus,9.809378,76.300651,1,27.44583320617676,29.03333282470703,26.46666717529297,3155.0,683.0,12.0,90.16673278808594,1760.0,76.0,518.0,1760.0,6.525000095367432,65.25,103.5387191772461,32.79999923706055,22.799999237060547,10.0,26.46666717529297,27.816665649414062,7.0
Hoplobatrachus tigerinus,11.976015,92.987556,1,26.441665649414062,27.433334350585938,25.600000381469727,2964.0,500.0,26.0,74.56714630126953,1368.0,95.0,883.0,163.0,6.116666793823242,62.41495895385742,74.49324798583984,31.700000762939453,21.899999618530277,9.80000114440918,26.38333320617676,25.83333396911621,71.0
Hoplobatrachus tigerinus,10.435973,76.126378,1,27.36666679382324,29.200000762939453,26.066665649414062,3079.0,763.0,4.0,101.1680908203125,1893.0,42.0,415.0,1893.0,7.283333301544189,65.0297622680664,124.86965942382812,33.400001525878906,22.200000762939453,11.200000762939451,26.066665649414062,28.03333282470703,12.0
