species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Pavo cristatus,-35.335952,149.136977,1,13.00416660308838,19.399999618530277,6.400000095367432,705.0,75.0,43.0,16.197092056274414,210.0,147.0,180.0,154.0,12.858333587646484,47.273284912109375,524.6187133789062,27.0,-0.2000000029802322,27.200000762939453,12.600000381469728,7.366666793823242,624.0
Pavo cristatus,12.929985,77.465327,1,24.399999618530277,27.46666717529297,21.78333282470703,808.0,169.0,1.0,87.39891052246094,448.0,8.0,135.0,64.0,10.783332824707031,56.1631965637207,217.5169677734375,34.599998474121094,15.399999618530272,19.19999885559082,23.91666603088379,24.200000762939453,801.0
Pavo cristatus,25.88666,-80.174941,1,24.38333320617676,28.03333282470703,20.26666641235352,1512.0,240.0,52.0,51.34657287597656,586.0,174.0,552.0,174.0,7.783333301544189,47.17171478271485,321.00927734375,32.0,15.5,16.5,27.91666603088379,20.26666641235352,10.0
Pavo cristatus,25.88666,-80.174941,1,24.38333320617676,28.03333282470703,20.26666641235352,1512.0,240.0,52.0,51.34657287597656,586.0,174.0,552.0,174.0,7.783333301544189,47.17171478271485,321.00927734375,32.0,15.5,16.5,27.91666603088379,20.26666641235352,10.0
Pavo cristatus,25.88666,-80.174941,1,24.38333320617676,28.03333282470703,20.26666641235352,1512.0,240.0,52.0,51.34657287597656,586.0,174.0,552.0,174.0,7.783333301544189,47.17171478271485,321.00927734375,32.0,15.5,16.5,27.91666603088379,20.26666641235352,10.0
Pavo cristatus,28.068389,-82.568717,1,22.40416717529297,27.700000762939453,16.299999237060547,1293.0,204.0,49.0,49.98862457275391,553.0,193.0,543.0,225.0,10.641666412353516,46.87958908081055,470.40338134765625,32.599998474121094,9.899999618530272,22.69999885559082,27.63333320617676,20.21666717529297,19.0
Pavo cristatus,34.139925,-118.104844,1,18.27916717529297,23.96666717529297,13.333333015441896,474.0,110.0,1.0,103.05768585205078,307.0,8.0,14.0,270.0,14.55833339691162,54.73057556152344,433.80169677734375,32.400001525878906,5.800000190734863,26.60000228881836,13.949999809265137,23.399999618530277,215.0
Pavo cristatus,34.154842,-118.01748,1,18.370834350585938,24.100000381469727,13.383333206176758,440.0,99.0,1.0,101.7471694946289,281.0,6.0,12.0,247.0,14.391666412353516,54.10400772094727,437.0638732910156,32.400001525878906,5.800000190734863,26.60000228881836,14.0,23.53333282470703,191.0
Pavo cristatus,-39.937857,176.543631,1,12.762499809265137,17.416667938232422,8.033332824707031,982.0,117.0,60.0,20.499454498291016,309.0,212.0,212.0,309.0,10.725000381469728,50.589622497558594,381.6419372558594,24.100000381469727,2.900000095367432,21.200000762939453,8.033332824707031,16.25,173.0
Pavo cristatus,9.112511,77.463453,1,28.450000762939453,30.049999237060547,26.200000762939453,969.0,201.0,27.0,72.7487564086914,503.0,119.0,199.0,346.0,9.716667175292969,67.94872283935547,156.91629028320312,35.5,21.200000762939453,14.299999237060549,26.850000381469727,29.21666717529297,163.0
Pavo cristatus,9.112511,77.463453,1,28.450000762939453,30.049999237060547,26.200000762939453,969.0,201.0,27.0,72.7487564086914,503.0,119.0,199.0,346.0,9.716667175292969,67.94872283935547,156.91629028320312,35.5,21.200000762939453,14.299999237060549,26.850000381469727,29.21666717529297,163.0
Pavo cristatus,34.573063,-112.676155,1,13.300000190734863,22.21666717529297,5.133333206176758,440.0,73.0,8.0,49.69811248779297,177.0,39.0,142.0,116.0,17.71666717529297,49.07664108276367,705.4656372070312,32.79999923706055,-3.299999952316284,36.09999847412109,22.13333320617676,15.5,1421.0
