species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Grus antigone,27.140605,77.421093,1,25.54166603088379,33.26666641235352,15.666666984558104,683.0,258.0,2.0,152.51475524902344,582.0,18.0,245.0,22.0,14.350000381469728,40.308990478515625,713.9545288085938,42.29999923706055,6.699999809265137,35.599998474121094,29.799999237060547,23.683334350585938,184.0
Grus antigone,28.504994,76.883467,1,24.91666603088379,32.733333587646484,14.883333206176758,606.0,190.0,4.0,133.9370880126953,478.0,25.0,230.0,35.0,14.300000190734863,40.74074172973633,729.6273193359375,41.29999923706055,6.199999809265137,35.099998474121094,30.08333396911621,16.200000762939453,213.0
Grus antigone,24.990051,75.990978,1,26.99166679382324,33.900001525878906,19.41666603088379,778.0,273.0,2.0,156.8966064453125,676.0,8.0,68.0,12.0,13.283332824707031,41.12487030029297,570.895751953125,42.79999923706055,10.5,32.29999923706055,28.950000762939453,26.53333282470703,309.0
Grus antigone,24.967099,75.917608,1,26.47916603088379,33.54999923706055,18.700000762939453,801.0,279.0,2.0,156.0470428466797,695.0,8.0,71.0,12.0,13.341666221618652,40.67581558227539,584.533447265625,42.59999847412109,9.800000190734863,32.79999923706055,28.46666717529297,26.066665649414062,359.0
Grus antigone,24.867076,75.911094,1,26.00416755676269,33.0,18.5,841.0,293.0,2.0,155.8998565673828,735.0,8.0,72.0,11.0,12.958333015441896,40.49479293823242,569.9659423828125,41.79999923706055,9.800000190734863,32.0,27.833332061767575,25.683334350585938,424.0
Grus antigone,23.3218,79.699991,1,25.72916603088379,32.733333587646484,18.816665649414062,1151.0,372.0,4.0,144.51861572265625,945.0,24.0,115.0,38.0,12.958333015441896,40.11867904663086,544.8621826171875,42.5,10.199999809265137,32.29999923706055,27.01666641235352,30.61666679382324,355.0
Grus antigone,24.918689,79.96215,1,26.112499237060547,33.599998474121094,17.866666793823242,1070.0,368.0,2.0,148.48031616210938,893.0,15.0,88.0,42.0,13.69166660308838,39.91739273071289,628.6281127929688,43.20000076293945,8.899999618530273,34.30000305175781,28.700000762939453,30.63333320617676,193.0
Grus antigone,28.481709,76.868909,1,24.924999237060547,32.76666641235352,14.866666793823242,598.0,187.0,4.0,133.92250061035156,472.0,25.0,227.0,35.0,14.416666984558104,40.84041213989258,731.0406494140625,41.400001525878906,6.099999904632568,35.30000305175781,30.100000381469727,16.183334350585938,214.0
Grus antigone,10.44072,104.527605,1,27.462499618530277,28.549999237060547,26.399999618530277,1851.0,284.0,14.0,65.0074234008789,789.0,76.0,528.0,207.0,6.674999713897705,64.18267822265625,85.78846740722656,32.70000076293945,22.299999237060547,10.400001525878906,27.450000762939453,26.5,4.0
Grus antigone,29.055376,78.857555,1,24.5,31.299999237060547,15.68333339691162,1150.0,339.0,5.0,127.31233978271484,861.0,40.0,446.0,71.0,12.583333969116213,39.8206787109375,643.089111328125,39.59999847412109,8.0,31.599998474121094,28.86666679382324,27.683332443237305,210.0
