species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Panthera leo,-24.510796,31.732492,1,21.8875,25.1,17.7,575.0,102.0,7.0,78.420364,300.0,26.0,300.0,26.0,13.741667,61.621822,305.26535,31.1,8.8,22.3,25.1,17.7,300.0
Panthera leo,-2.538454,34.877718,1,19.729166,20.65,18.25,803.0,129.0,12.0,64.0924,350.0,52.0,315.0,52.0,12.125,76.25786,100.260086,27.1,11.2,15.900001,20.616667,18.25,1583.0
Panthera leo,-28.183388,32.166574,1,20.6875,23.566666,17.566668,1072.0,155.0,38.0,43.430283,407.0,126.0,407.0,126.0,10.058333,58.820663,242.89096,28.5,11.4,17.1,23.566666,17.566668,258.0
Panthera leo,-28.018219,32.185133,1,21.233334,24.266666,17.85,931.0,138.0,28.0,47.664738,365.0,97.0,355.0,97.0,10.75,58.74317,259.07468,29.5,11.2,18.3,24.233334,17.85,148.0
Panthera leo,-25.646683,20.646867,1,20.429167,27.033333,12.65,234.0,47.0,1.0,89.13746,137.0,4.0,114.0,4.0,17.908333,53.457714,591.8248,35.3,1.8,33.5,26.3,12.65,961.0
Panthera leo,-25.914767,20.157877,1,19.8625,26.816666,11.833334,207.0,47.0,1.0,98.88234,133.0,4.0,105.0,4.0,17.908333,52.671566,615.4161,35.2,1.2,34.0,26.133333,11.833334,964.0
Panthera leo,-18.434267,24.01505,1,23.529167,27.083332,18.65,524.0,131.0,0.0,112.23435,352.0,0.0,181.0,2.0,16.225,56.336807,352.71323,36.6,7.8,28.8,25.483334,18.716667,940.0
Panthera leo,-19.192052,23.647752,1,23.420834,26.75,18.516666,457.0,114.0,0.0,108.8464,300.0,1.0,155.0,1.0,14.991667,57.2201,348.86478,34.7,8.5,26.2,25.833334,18.516666,946.0
Panthera leo,-21.509278,23.290347,1,23.208334,27.099998,17.483334,338.0,85.0,0.0,99.012115,203.0,2.0,115.0,2.0,16.8,57.931034,416.6906,35.6,6.6,28.999998,26.733334,17.483334,1000.0
Panthera leo,-27.914304,32.302729,1,21.9125,25.15,18.283333,885.0,133.0,27.0,47.52503,351.0,92.0,337.0,92.0,10.508333,56.496418,277.457,30.3,11.7,18.599998,25.116667,18.283333,29.0
Panthera leo,-7.268014,37.183245,1,24.275,26.216667,21.583334,1208.0,274.0,7.0,85.4512,619.0,37.0,411.0,37.0,9.383333,62.141277,194.34622,31.0,15.9,15.1,25.533333,21.583334,529.0
Panthera leo,-0.184553,37.819431,1,22.166666,23.383333,20.516666,791.0,210.0,2.0,111.56764,393.0,9.0,305.0,10.0,11.333333,75.55555,116.93692,30.0,15.0,15.0,22.733334,20.933332,855.0
Panthera leo,-27.155289,32.404601,1,22.341667,25.733334,18.466667,687.0,113.0,15.0,59.04511,298.0,50.0,298.0,50.0,11.566667,56.978653,295.1258,31.5,11.2,20.3,25.7,18.466667,92.0
Panthera leo,-27.11461,32.479363,1,22.558334,25.95,18.7,705.0,115.0,17.0,57.959576,306.0,56.0,304.0,56.0,12.233333,58.532696,293.82147,32.1,11.2,20.899998,25.916666,18.7,62.0
Panthera leo,-25.308359,31.934109,1,22.395834,25.95,17.833334,608.0,113.0,6.0,77.60535,313.0,25.0,313.0,25.0,14.125,60.363247,334.5177,32.2,8.8,23.400002,25.95,17.833334,182.0
Panthera leo,-1.546789,35.508389,1,17.991667,18.983334,16.65,918.0,171.0,22.0,56.895367,384.0,87.0,380.0,89.0,12.2,80.26316,93.852715,25.8,10.6,15.199999,18.65,16.85,1933.0
Panthera leo,0.684411,36.771611,1,17.845833,18.8,17.116667,705.0,132.0,18.0,56.87747,282.0,79.0,282.0,149.0,14.875,83.56742,68.70418,26.9,9.1,17.8,18.8,17.75,1770.0
Panthera leo,0.794121,36.602875,1,17.041666,18.066666,16.183332,680.0,104.0,18.0,48.910194,246.0,73.0,231.0,197.0,14.183333,82.46124,73.849754,25.8,8.6,17.199999,17.6,16.983334,1931.0
Panthera leo,0.779923,36.921727,1,18.383333,19.3,17.75,776.0,174.0,22.0,72.6751,354.0,97.0,354.0,97.0,13.516666,83.43621,66.275375,26.7,10.5,16.2,19.3,17.75,1675.0
Panthera leo,-2.396059,34.975562,1,19.845833,20.75,18.4,802.0,129.0,15.0,61.37751,346.0,60.0,308.0,60.0,11.858334,76.50538,98.08295,27.1,11.6,15.5,20.733334,18.4,1588.0
Panthera leo,-0.607934,29.611681,1,23.0,23.35,22.75,987.0,112.0,42.0,30.590994,330.0,181.0,200.0,297.0,11.1,91.735535,25.045431,29.1,17.0,12.1,22.816666,22.85,968.0
Panthera leo,-2.35311,34.96051,1,20.395834,21.283333,19.0,787.0,120.0,17.0,57.08017,327.0,68.0,298.0,68.0,12.158333,77.44161,94.783455,27.7,12.0,15.700001,21.25,19.0,1506.0
Panthera leo,-2.66784,34.956949,1,19.020834,20.016666,17.366667,772.0,130.0,8.0,71.17335,353.0,36.0,323.0,36.0,11.775,74.52532,112.31972,26.4,10.6,15.799999,20.0,17.366667,1667.0
Panthera leo,-2.718536,34.876021,1,19.3875,20.333334,17.766666,777.0,132.0,7.0,71.80466,353.0,33.0,325.0,33.0,12.175,75.15432,109.08974,26.7,10.5,16.2,20.3,17.766666,1620.0
Panthera leo,-3.061739,34.804208,1,19.291666,20.15,17.566666,791.0,154.0,3.0,83.585335,388.0,14.0,361.0,14.0,12.0,73.61963,114.76921,27.0,10.7,16.3,20.15,17.566666,1675.0
Panthera leo,-0.240908,29.887368,1,22.975,23.366667,22.683334,898.0,117.0,26.0,44.985935,337.0,127.0,161.0,288.0,10.2,90.265495,31.00586,28.8,17.5,11.299999,22.866667,22.816666,956.0
Panthera leo,-24.524423,31.503152,1,21.55,24.7,17.416666,645.0,116.0,8.0,79.072296,336.0,28.0,336.0,28.0,13.683333,61.915535,300.4391,30.6,8.5,22.1,24.7,17.416666,419.0
Panthera leo,-24.543703,31.579103,1,21.6375,24.866667,17.4,620.0,112.0,8.0,79.121056,323.0,27.0,323.0,27.0,13.974999,61.836285,307.7715,30.9,8.3,22.599998,24.866667,17.4,376.0
Panthera leo,0.545227,37.480027,1,23.595833,24.366667,22.966667,553.0,137.0,5.0,94.20943,248.0,19.0,208.0,20.0,13.741667,84.304695,70.11218,32.2,15.9,16.300001,23.3,23.116667,969.0
Panthera leo,-1.297969,36.860038,1,19.875,21.233334,18.266666,978.0,229.0,18.0,79.07048,489.0,65.0,369.0,79.0,12.099999,74.69135,116.58981,28.7,12.5,16.2,20.816666,18.433332,1638.0
Panthera leo,-0.425577,36.035525,1,16.241667,17.316666,15.333333,796.0,129.0,26.0,43.045246,293.0,106.0,220.0,226.0,14.466666,80.37037,79.62507,26.1,8.1,18.0,16.433332,16.7,2041.0
Panthera leo,-25.126177,31.658307,1,21.641666,25.466667,16.666666,615.0,108.0,7.0,75.84765,312.0,26.0,312.0,26.0,14.05,58.05785,361.25308,31.5,7.3,24.2,25.466667,16.666666,302.0
Panthera leo,-24.465204,31.839041,1,22.258333,25.466667,18.083334,555.0,97.0,7.0,77.326385,289.0,28.0,289.0,28.0,14.366667,62.736538,305.00995,31.8,8.9,22.9,25.466667,18.083334,248.0
Panthera leo,-24.458512,31.891594,1,22.354166,25.6,18.133333,560.0,100.0,7.0,77.10433,292.0,29.0,292.0,29.0,14.391666,62.301586,308.93112,32.0,8.9,23.1,25.6,18.133333,235.0
Panthera leo,-24.379816,30.989729,1,22.2375,25.116667,18.45,689.0,134.0,6.0,83.60327,373.0,21.0,373.0,21.0,13.275,62.032707,275.7809,31.1,9.7,21.400002,25.116667,18.45,515.0
Panthera leo,-24.468457,31.600433,1,21.612501,24.733334,17.516666,625.0,113.0,8.0,79.01666,327.0,28.0,327.0,28.0,13.775001,62.613636,297.4446,30.7,8.7,22.0,24.733334,17.516666,403.0
Panthera leo,-24.53993,31.753405,1,21.770834,24.949999,17.6,589.0,104.0,7.0,77.79086,306.0,28.0,306.0,28.0,13.708333,61.472347,303.48325,31.0,8.7,22.3,24.949999,17.6,320.0
