species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Panthera tigris,12.131064,76.033875,1,22.72916603088379,25.21666717529297,21.36666679382324,1836.0,617.0,2.0,115.13583374023438,1177.0,21.0,254.0,78.0,8.875,57.25806427001953,162.05300903320312,31.100000381469727,15.600000381469728,15.5,21.75,23.149999618530277,818.0
Panthera tigris,9.44822,77.281409,1,20.14583396911621,21.683334350585938,18.683332443237305,1846.0,282.0,38.0,52.95217514038086,689.0,151.0,294.0,417.0,7.758333206176758,61.57407760620117,119.420166015625,26.399999618530277,13.800000190734863,12.59999942779541,20.316665649414062,19.549999237060547,1300.0
Panthera tigris,9.411386,77.1482,1,22.162500381469727,23.700000762939453,20.933334350585938,2001.0,353.0,38.0,59.35896301269531,845.0,152.0,311.0,388.0,8.091666221618652,64.21957397460938,107.45242309570312,28.5,15.899999618530272,12.600000381469728,22.08333396911621,21.86666679382324,967.0
Panthera tigris,9.408375,77.039155,1,26.058332443237305,27.666667938232425,24.899999618530277,2004.0,350.0,30.0,60.36899948120117,851.0,144.0,373.0,307.0,7.75,65.12604522705078,107.12852478027344,32.20000076293945,20.299999237060547,11.900001525878906,25.78333282470703,26.0,257.0
Panthera tigris,16.98343,101.465232,1,24.63333320617676,26.88333320617676,21.51666641235352,1153.0,229.0,1.0,84.9513931274414,586.0,15.0,297.0,15.0,11.399999618530272,56.15763854980469,218.40676879882807,34.099998474121094,13.800000190734863,20.299999237060547,25.38333320617676,21.51666641235352,647.0
Panthera tigris,27.595781,84.526912,1,24.32083320617676,29.03333282470703,17.016666412353516,1932.0,523.0,6.0,122.1513442993164,1356.0,31.0,936.0,38.0,11.891666412353516,46.09173202514648,504.6666564941406,35.29999923706055,9.5,25.799999237060547,28.75,17.983333587646484,194.0
Panthera tigris,26.040986,76.461985,1,25.087499618530277,32.03333282470703,16.933332443237305,874.0,312.0,3.0,158.83221435546875,749.0,14.0,83.0,20.0,12.758333206176758,39.74558639526367,608.620361328125,40.29999923706055,8.199999809265137,32.099998474121094,27.950000762939453,24.066665649414062,410.0
Panthera tigris,12.031694,76.559146,1,24.49166679382324,27.149999618530277,23.0,803.0,161.0,3.0,78.33918762207031,322.0,19.0,219.0,75.0,10.93333339691162,61.080074310302734,175.57479858398438,34.29999923706055,16.399999618530273,17.899999618530273,24.63333320617676,25.299999237060547,732.0
Panthera tigris,25.846264,76.567271,1,26.20416641235352,33.38333511352539,17.71666717529297,743.0,289.0,1.0,162.69537353515625,650.0,8.0,58.0,15.0,13.891666412353516,40.97836685180664,634.068603515625,42.400001525878906,8.5,33.900001525878906,29.233333587646484,25.200000762939453,194.0
Panthera tigris,26.863516,92.827376,1,24.38333320617676,28.58333396911621,18.450000762939453,2220.0,443.0,8.0,89.99994659423828,1211.0,47.0,1211.0,47.0,9.93333339691162,46.417442321777344,418.3807067871094,32.400001525878906,11.0,21.400001525878903,28.58333396911621,18.450000762939453,81.0
Panthera tigris,42.750629,131.184792,1,5.504166603088379,18.21666717529297,-9.149999618530272,713.0,155.0,8.0,81.91000366210938,380.0,28.0,380.0,28.0,8.841667175292969,22.497879028320312,1107.4344482421875,23.600000381469727,-15.699999809265137,39.29999923706055,18.21666717529297,-9.149999618530272,189.0
Panthera tigris,27.683073,84.109217,1,23.995834350585938,28.66666603088379,16.733333587646484,2090.0,602.0,6.0,119.48103332519533,1445.0,34.0,1097.0,41.0,11.69166660308838,45.14157104492188,504.1214599609375,35.29999923706055,9.399999618530272,25.899999618530277,28.350000381469727,17.600000381469727,287.0
Panthera tigris,12.033943,76.332353,1,24.049999237060547,26.76666641235352,22.649999618530277,1185.0,302.0,3.0,89.56404113769531,589.0,21.0,241.0,77.0,10.25,58.90804290771485,178.80918884277344,33.70000076293945,16.299999237060547,17.400001525878906,22.916667938232425,24.88333320617676,745.0
