species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Elephas maximus,14.224911,101.35746,1,27.28333282470703,28.850000381469727,25.183334350585938,1420.0,283.0,5.0,81.81085205078125,710.0,27.0,302.0,50.0,9.516666412353516,61.004276275634766,148.92544555664062,34.599998474121094,19.0,15.599998474121094,27.75,25.399999618530277,29.0
Elephas maximus,6.558699,81.215394,1,27.100000381469727,28.01666641235352,25.86666679382324,1264.0,259.0,8.0,75.40412902832031,626.0,46.0,46.0,401.0,7.316667079925537,75.42955017089844,92.04743194580078,31.700000762939453,22.0,9.700000762939451,26.350000381469727,28.01666641235352,110.0
Elephas maximus,29.416621,78.821321,1,24.200000762939453,30.933334350585938,15.516666412353516,1468.0,435.0,7.0,123.43819427490234,1065.0,72.0,597.0,103.0,12.716667175292969,40.115665435791016,635.491943359375,39.400001525878906,7.699999809265137,31.700000762939453,28.5,27.46666717529297,276.0
Elephas maximus,29.552765,78.901765,1,23.00833320617676,29.433334350585938,14.716666221618652,1708.0,491.0,8.0,118.13300323486328,1194.0,91.0,715.0,128.0,11.483333587646484,38.926551818847656,609.4141845703125,37.20000076293945,7.699999809265137,29.5,27.21666717529297,15.449999809265137,486.0
Elephas maximus,14.341573,101.598109,1,23.420833587646484,25.233333587646484,20.733333587646484,1159.0,236.0,2.0,76.07954406738281,561.0,28.0,364.0,43.0,9.641666412353516,58.082332611083984,184.5813140869141,30.799999237060547,14.199999809265137,16.599998474121094,23.899999618530277,21.0,729.0
Elephas maximus,14.387136,101.509593,1,23.191665649414062,25.03333282470703,20.46666717529297,1147.0,235.0,2.0,75.97972106933594,557.0,30.0,358.0,44.0,9.716667175292969,57.49506759643555,187.5903778076172,30.700000762939453,13.800000190734863,16.900001525878906,23.66666603088379,20.733333587646484,763.0
Elephas maximus,10.198615,76.932434,1,21.25833320617676,22.91666603088379,20.049999237060547,2441.0,593.0,23.0,86.0333023071289,1363.0,89.0,282.0,301.0,8.333333015441895,63.13131332397461,112.56985473632812,27.899999618530277,14.699999809265137,13.199999809265137,20.983333587646484,21.03333282470703,1046.0
Elephas maximus,6.565819,80.830227,1,26.795833587646484,27.51666641235352,25.799999237060547,1964.0,325.0,69.0,53.848365783691406,820.0,213.0,500.0,633.0,7.024999618530273,73.17707824707031,72.78418731689453,31.200000762939453,21.600000381469727,9.600000381469728,26.200000762939453,27.33333396911621,130.0
Elephas maximus,18.953188,98.517832,1,22.487499237060547,25.150001525878903,18.850000381469727,1102.0,213.0,3.0,82.86333465576172,556.0,23.0,343.0,23.0,10.975000381469728,49.6606330871582,260.1584167480469,32.70000076293945,10.600000381469728,22.100000381469727,23.700000762939453,18.850000381469727,997.0
Elephas maximus,9.480552,77.10966,1,21.15833282470703,22.61666679382324,20.0,2295.0,443.0,39.0,64.73084259033203,1052.0,154.0,327.0,402.0,7.966666221618652,65.30055236816406,101.48516845703124,27.299999237060547,15.100000381469728,12.19999885559082,21.03333282470703,20.91666603088379,1178.0
Elephas maximus,9.507528,77.031395,1,25.72916603088379,27.41666603088379,24.5,2098.0,388.0,28.0,63.863956451416016,938.0,137.0,374.0,301.0,7.841667175292969,64.27595520019531,112.92514038085938,32.0,19.799999237060547,12.200000762939451,25.450000762939453,25.63333320617676,285.0
Elephas maximus,8.909,98.563148,1,26.84583282470703,27.850000381469727,26.03333282470703,2721.0,435.0,27.0,66.46356964111328,1211.0,116.0,549.0,299.0,9.258333206176758,72.33073425292969,73.15792846679688,33.5,20.700000762939453,12.799999237060549,26.51666641235352,26.26666641235352,73.0
Elephas maximus,8.915378,98.47893,1,26.045833587646484,27.0,25.28333282470703,3021.0,490.0,28.0,68.81422424316406,1362.0,116.0,604.0,297.0,8.841667175292969,71.88346099853516,69.23145294189453,32.400001525878906,20.100000381469727,12.30000114440918,25.933332443237305,25.483333587646484,220.0
Elephas maximus,11.559182,76.640396,1,22.22916603088379,24.666667938232425,20.549999237060547,1489.0,345.0,5.0,87.9139175415039,784.0,20.0,206.0,119.0,9.908333778381348,58.62919235229492,161.91270446777344,31.200000762939453,14.300000190734863,16.900001525878906,21.61666679382324,22.46666717529297,936.0
Elephas maximus,9.125231,80.808777,1,27.89583396911621,29.75,25.600000381469727,1448.0,371.0,17.0,96.2676773071289,902.0,122.0,131.0,493.0,7.691666126251221,65.7407455444336,173.43397521972656,33.79999923706055,22.100000381469727,11.69999885559082,26.53333282470703,29.5,8.0
Elephas maximus,14.425499,101.210566,1,22.912500381469727,24.600000381469727,20.5,1105.0,229.0,2.0,77.00263214111328,541.0,28.0,346.0,43.0,9.69166660308838,59.09552764892578,167.97084045410156,30.200000762939453,13.800000190734863,16.400001525878906,23.316665649414062,20.700000762939453,906.0
Elephas maximus,14.521341,101.366302,1,24.858333587646484,26.816665649414062,21.96666717529297,1176.0,243.0,3.0,77.59928131103516,585.0,29.0,357.0,46.0,10.0,56.81818771362305,198.1715545654297,32.599998474121094,15.0,17.599998474121094,25.299999237060547,22.299999237060547,435.0
Elephas maximus,14.49525,101.252893,1,22.47916603088379,24.233333587646484,19.933334350585938,1088.0,225.0,1.0,76.69914245605469,527.0,27.0,345.0,41.0,9.741665840148926,57.986106872558594,175.68643188476562,30.0,13.199999809265137,16.799999237060547,22.88333320617676,20.200000762939453,991.0
Elephas maximus,14.274555,101.458461,1,24.795833587646484,26.46666717529297,22.399999618530277,1228.0,250.0,2.0,77.56913757324219,606.0,28.0,374.0,44.0,9.641667366027832,59.5164680480957,166.79409790039062,32.099998474121094,15.899999618530272,16.19999885559082,25.21666717529297,22.583332061767575,472.0
Elephas maximus,9.591425,77.068779,1,22.316665649414062,24.01666641235352,20.950000762939453,2313.0,475.0,36.0,69.76134490966797,1119.0,141.0,324.0,366.0,8.516666412353516,64.03508758544922,117.5185317993164,29.0,15.699999809265137,13.300000190734863,22.16666603088379,22.13333320617676,950.0
Elephas maximus,14.512871,101.297885,1,22.912500381469727,24.76666641235352,20.21666717529297,1093.0,227.0,2.0,76.74443054199219,532.0,28.0,344.0,42.0,9.774999618530272,57.5,185.37583923339844,30.5,13.5,17.0,23.316665649414062,20.53333282470703,892.0
Elephas maximus,14.583358,101.375324,1,24.754165649414062,26.63333320617676,21.983333587646484,1123.0,233.0,2.0,77.1766128540039,553.0,28.0,348.0,43.0,10.891666412353516,59.1938362121582,188.7574005126953,32.900001525878906,14.5,18.400001525878903,25.01666641235352,22.483333587646484,595.0
Elephas maximus,14.410241,101.374718,1,23.33333396911621,25.16666603088379,20.649999618530277,1128.0,234.0,2.0,76.83358764648438,552.0,28.0,352.0,42.0,9.833333015441896,57.8431396484375,185.46420288085935,30.799999237060547,13.800000190734863,17.0,23.816665649414062,20.88333320617676,749.0
Elephas maximus,8.086874,80.915095,1,27.29166603088379,28.66666603088379,25.350000381469727,1611.0,351.0,8.0,75.71981048583984,855.0,122.0,139.0,609.0,8.133333206176758,70.72463989257812,142.6985321044922,32.79999923706055,21.299999237060547,11.5,26.11666679382324,28.549999237060547,117.0
Elephas maximus,11.800869,75.969187,1,22.862499237060547,25.049999237060547,21.799999237060547,3055.0,1098.0,3.0,128.9965362548828,2209.0,30.0,283.0,1926.0,8.524999618530273,60.03521728515625,142.30445861816406,30.399999618530277,16.200000762939453,14.19999885559082,21.81666755676269,23.233333587646484,753.0
Elephas maximus,12.169668,99.405735,1,25.808334350585938,27.08333396911621,24.450000762939453,1393.0,211.0,11.0,67.51158905029297,629.0,48.0,266.0,48.0,7.516666889190674,63.165260314941406,107.14971923828124,31.700000762939453,19.799999237060547,11.900001525878906,25.86666679382324,24.450000762939453,228.0
Elephas maximus,6.247197,81.254843,1,27.33333396911621,28.13333320617676,26.399999618530277,961.0,208.0,20.0,68.81092834472656,466.0,68.0,191.0,295.0,6.483333587646484,73.67423248291016,68.76618957519531,31.700000762939453,22.899999618530277,8.80000114440918,26.850000381469727,27.75,24.0
Elephas maximus,14.484394,101.25832,1,22.32916641235352,24.100000381469727,19.799999237060547,1091.0,225.0,1.0,76.40766906738281,526.0,28.0,348.0,42.0,9.72499942779541,58.23353576660156,175.2200927734375,29.799999237060547,13.100000381469728,16.69999885559082,22.733333587646484,20.049999237060547,1016.0
Elephas maximus,16.724467,102.259346,1,25.975000381469727,28.483333587646484,22.549999237060547,1012.0,211.0,2.0,84.2822265625,496.0,16.0,341.0,19.0,10.649999618530272,53.25,244.18231201171875,35.0,15.0,20.0,27.066665649414062,22.700000762939453,259.0
Elephas maximus,6.42107,81.479729,1,27.34166717529297,28.36666679382324,26.03333282470703,1040.0,211.0,10.0,76.24119567871094,537.0,41.0,88.0,419.0,6.650000095367432,73.07691955566406,97.30069732666016,31.700000762939453,22.600000381469727,9.100000381469728,26.149999618530277,28.30000114440918,18.0
Elephas maximus,6.397342,81.48414,1,27.358333587646484,28.36666679382324,26.049999237060547,1017.0,208.0,10.0,76.5671157836914,528.0,40.0,86.0,411.0,6.616666793823242,72.71062469482422,96.19660949707033,31.700000762939453,22.600000381469727,9.100000381469728,26.183334350585938,28.26666641235352,19.0
Elephas maximus,29.53649,78.886199,1,22.475000381469727,28.816665649414062,14.300000190734863,1752.0,505.0,8.0,117.63898468017578,1222.0,93.0,739.0,131.0,11.31666660308838,38.75571060180664,600.6644287109375,36.59999847412109,7.400000095367432,29.19999885559082,26.61666679382324,15.050000190734863,612.0
Elephas maximus,12.970695,99.431569,1,26.316665649414062,27.78333282470703,24.76666641235352,813.0,184.0,4.0,84.10590362548828,436.0,15.0,157.0,79.0,8.199999809265137,62.59542083740234,117.92398071289062,32.70000076293945,19.600000381469727,13.100000381469728,26.233333587646484,25.0,205.0
