species,latitude,longitude,presence,wc2,wc2.1,wc2.2,wc2.3,wc2.4,wc2.5,wc2.6,wc2.7,wc2.8,wc2.9,wc2.10,wc2.11,wc2.12,wc2.13,wc2.14,wc2.15,wc2.16,wc2.17,wc2.18,wc2.19
Bos frontalis,9.758793,77.089228,1,21.8875,23.55,20.6,2244.0,470.0,32.0,71.518684,1100.0,125.0,301.0,354.0,8.241667,64.38802,113.42047,28.5,15.7,12.8,21.683334,21.75,1028.0
Bos frontalis,22.558514,78.170695,1,25.895834,32.366665,20.133333,1291.0,435.0,3.0,148.88918,1102.0,18.0,110.0,28.0,11.291667,39.619884,477.75732,41.0,12.5,28.5,26.4,26.683332,350.0
Bos frontalis,23.78005,81.020411,1,24.970833,32.066666,17.766666,1100.0,355.0,4.0,142.81815,883.0,26.0,116.0,50.0,12.458333,38.93229,566.89526,41.2,9.2,32.0,26.833334,29.716667,453.0
Bos frontalis,11.271632,76.700612,1,18.0875,19.9,16.366667,1632.0,352.0,8.0,82.24034,838.0,31.0,211.0,174.0,9.541667,60.01048,140.27773,25.6,9.7,15.900001,18.183332,17.416666,1476.0
Bos frontalis,11.400531,76.747639,1,13.575,15.266666,12.25,1142.0,174.0,9.0,62.219444,457.0,41.0,229.0,212.0,9.983334,61.247444,120.48197,21.3,5.0,16.3,13.283333,13.083334,2367.0
Bos frontalis,12.074894,99.762025,1,26.341667,27.666666,24.783333,1109.0,222.0,17.0,62.661045,490.0,69.0,261.0,176.0,8.166666,64.30445,116.362175,32.5,19.8,12.700001,25.95,24.9,287.0
Bos frontalis,11.458825,76.777143,1,15.795834,17.583334,14.116667,1060.0,172.0,7.0,65.74195,420.0,29.0,207.0,175.0,9.908334,59.331337,137.20354,23.6,6.9,16.7,15.516666,15.150001,1938.0
Bos frontalis,9.579714,77.14489,1,21.65,23.35,20.2,2120.0,404.0,35.0,64.19981,957.0,140.0,306.0,379.0,8.099999,61.83206,121.78593,28.3,15.2,13.099999,21.616667,21.283333,1065.0
Bos frontalis,9.556986,77.13293,1,21.620834,23.283333,20.233334,2183.0,422.0,36.0,65.11829,999.0,143.0,312.0,383.0,8.125,62.499996,117.63692,28.2,15.2,13.000001,21.55,21.3,1077.0
Bos frontalis,22.435473,78.102183,1,25.733334,32.25,19.933334,1238.0,413.0,3.0,147.6471,1051.0,17.0,108.0,27.0,11.933333,40.58957,478.4175,41.1,11.7,29.399998,26.133333,26.733334,387.0
Bos frontalis,15.434504,74.019087,1,26.4875,28.4,25.3,3400.0,1233.0,0.0,148.07582,2837.0,1.0,102.0,11.0,8.891666,59.27778,132.0834,33.5,18.5,15.0,25.966667,25.95,165.0
Bos frontalis,23.705079,81.097966,1,25.066668,32.133335,17.933332,1098.0,355.0,5.0,142.47879,880.0,28.0,117.0,50.0,12.483334,39.132706,563.54535,41.2,9.3,31.900002,26.9,29.816666,452.0
Bos frontalis,14.309314,101.356211,1,25.658333,27.316666,23.316666,1277.0,260.0,4.0,78.90672,640.0,29.0,380.0,48.0,9.450001,59.062496,164.49417,32.9,16.9,16.000002,26.033333,23.466667,290.0
Bos frontalis,22.486219,78.278136,1,23.833334,30.083332,18.4,1556.0,497.0,5.0,146.67558,1308.0,25.0,144.0,35.0,10.65,39.15441,455.93225,38.1,10.9,27.199999,24.15,24.699999,729.0
Bos frontalis,22.583452,78.264599,1,25.504168,32.1,19.633333,1351.0,449.0,3.0,148.47035,1150.0,19.0,117.0,29.0,11.458333,39.511494,485.41202,40.7,11.7,29.0,25.95,26.433334,444.0
Bos frontalis,12.913535,75.654171,1,21.920834,24.216667,20.7,4154.0,1637.0,1.0,149.0961,3363.0,8.0,228.0,2962.0,8.775,57.730267,150.00694,30.3,15.1,15.199999,20.783333,21.25,965.0
Bos frontalis,9.421324,77.17246,1,20.904167,22.383333,19.666666,2074.0,364.0,39.0,58.776703,874.0,155.0,314.0,408.0,7.9083333,63.77688,106.20431,27.1,14.7,12.400001,20.883333,20.533333,1185.0
Bos frontalis,12.149999,99.680256,1,26.6125,27.966667,25.0,1103.0,217.0,16.0,63.2884,484.0,62.0,257.0,162.0,8.258333,63.525635,120.115944,32.9,19.9,13.000002,26.65,25.133333,183.0
Bos frontalis,25.190159,81.790007,1,26.0625,33.016666,17.583334,892.0,287.0,3.0,138.61163,716.0,19.0,94.0,33.0,12.441667,37.816612,621.1614,41.9,9.0,32.9,29.266666,30.15,97.0
Bos frontalis,14.284532,101.783091,1,24.591667,26.35,21.95,1198.0,238.0,3.0,76.08367,580.0,28.0,372.0,45.0,9.366667,58.541668,180.70358,31.9,15.9,16.0,25.0,22.283333,534.0
Bos frontalis,17.642154,73.837925,1,22.795834,26.066666,20.75,1587.0,614.0,0.0,138.80344,1155.0,6.0,81.0,47.0,10.141666,51.743195,219.67389,33.2,13.6,19.6,22.15,22.433334,864.0
Bos frontalis,22.532497,78.139712,1,25.604166,32.016666,19.933332,1309.0,436.0,3.0,148.4092,1115.0,18.0,112.0,29.0,10.925,39.29856,470.80905,40.3,12.5,27.8,25.983334,26.533333,415.0
Bos frontalis,14.249136,101.655699,1,24.904167,26.566668,22.433334,1237.0,247.0,3.0,77.0539,605.0,28.0,380.0,44.0,9.341666,59.124474,170.13976,32.1,16.3,15.799999,25.35,22.666666,452.0
Bos frontalis,11.538867,76.670712,1,22.1625,24.616667,20.35,1415.0,313.0,5.0,84.82206,717.0,20.0,205.0,122.0,9.891666,58.878967,165.0637,31.0,14.2,16.8,21.683334,22.266666,923.0
